name;flow;Hm
KSB  32-250 213;0,002161;21,9294
KSB  32-250 213;0,002162;21,92908
KSB  32-250 213;0,002163;21,92876
KSB  32-250 213;0,002164;21,92845
KSB  32-250 213;0,002165;21,92813
KSB  32-250 213;0,002166;21,92781
KSB  32-250 213;0,002167;21,9275
KSB  32-250 213;0,002168;21,92718
KSB  32-250 213;0,002169;21,92686
KSB  32-250 213;0,002170;21,92654
KSB  32-250 213;0,002171;21,92622
KSB  32-250 213;0,002172;21,9259
KSB  32-250 213;0,002173;21,92558
KSB  32-250 213;0,002174;21,92526
KSB  32-250 213;0,002175;21,92494
KSB  32-250 213;0,002176;21,92461
KSB  32-250 213;0,002177;21,92429
KSB  32-250 213;0,002178;21,92397
KSB  32-250 213;0,002179;21,92364
KSB  32-250 213;0,002180;21,92332
KSB  32-250 213;0,002181;21,92299
KSB  32-250 213;0,002182;21,92267
KSB  32-250 213;0,002183;21,92234
KSB  32-250 213;0,002184;21,92202
KSB  32-250 213;0,002185;21,92169
KSB  32-250 213;0,002186;21,92136
KSB  32-250 213;0,002187;21,92104
KSB  32-250 213;0,002188;21,92071
KSB  32-250 213;0,002189;21,92038
KSB  32-250 213;0,002190;21,92005
KSB  32-250 213;0,002191;21,91972
KSB  32-250 213;0,002192;21,91939
KSB  32-250 213;0,002193;21,91906
KSB  32-250 213;0,002194;21,91873
KSB  32-250 213;0,002195;21,9184
KSB  32-250 213;0,002196;21,91807
KSB  32-250 213;0,002197;21,91773
KSB  32-250 213;0,002198;21,9174
KSB  32-250 213;0,002199;21,91707
KSB  32-250 213;0,002200;21,91673
KSB  32-250 213;0,002201;21,9164
KSB  32-250 213;0,002202;21,91606
KSB  32-250 213;0,002203;21,91573
KSB  32-250 213;0,002204;21,91539
KSB  32-250 213;0,002205;21,91505
KSB  32-250 213;0,002206;21,91472
KSB  32-250 213;0,002207;21,91438
KSB  32-250 213;0,002208;21,91404
KSB  32-250 213;0,002209;21,9137
KSB  32-250 213;0,002210;21,91336
KSB  32-250 213;0,002211;21,91302
KSB  32-250 213;0,002212;21,91268
KSB  32-250 213;0,002213;21,91234
KSB  32-250 213;0,002214;21,912
KSB  32-250 213;0,002215;21,91166
KSB  32-250 213;0,002216;21,91132
KSB  32-250 213;0,002217;21,91098
KSB  32-250 213;0,002218;21,91063
KSB  32-250 213;0,002219;21,91029
KSB  32-250 213;0,002220;21,90995
KSB  32-250 213;0,002221;21,9096
KSB  32-250 213;0,002222;21,90926
KSB  32-250 213;0,002223;21,90891
KSB  32-250 213;0,002224;21,90856
KSB  32-250 213;0,002225;21,90822
KSB  32-250 213;0,002226;21,90787
KSB  32-250 213;0,002227;21,90752
KSB  32-250 213;0,002228;21,90717
KSB  32-250 213;0,002229;21,90682
KSB  32-250 213;0,002230;21,90647
KSB  32-250 213;0,002231;21,90612
KSB  32-250 213;0,002232;21,90577
KSB  32-250 213;0,002233;21,90542
KSB  32-250 213;0,002234;21,90507
KSB  32-250 213;0,002235;21,90472
KSB  32-250 213;0,002236;21,90437
KSB  32-250 213;0,002237;21,90401
KSB  32-250 213;0,002238;21,90366
KSB  32-250 213;0,002239;21,90331
KSB  32-250 213;0,002240;21,90295
KSB  32-250 213;0,002241;21,9026
KSB  32-250 213;0,002242;21,90224
KSB  32-250 213;0,002243;21,90189
KSB  32-250 213;0,002244;21,90153
KSB  32-250 213;0,002245;21,90117
KSB  32-250 213;0,002246;21,90081
KSB  32-250 213;0,002247;21,90046
KSB  32-250 213;0,002248;21,9001
KSB  32-250 213;0,002249;21,89974
KSB  32-250 213;0,002250;21,89938
KSB  32-250 213;0,002251;21,89902
KSB  32-250 213;0,002252;21,89866
KSB  32-250 213;0,002253;21,8983
KSB  32-250 213;0,002254;21,89793
KSB  32-250 213;0,002255;21,89757
KSB  32-250 213;0,002256;21,89721
KSB  32-250 213;0,002257;21,89684
KSB  32-250 213;0,002258;21,89648
KSB  32-250 213;0,002259;21,89612
KSB  32-250 213;0,002260;21,89575
KSB  32-250 213;0,002261;21,89538
KSB  32-250 213;0,002262;21,89502
KSB  32-250 213;0,002263;21,89465
KSB  32-250 213;0,002264;21,89428
KSB  32-250 213;0,002265;21,89392
KSB  32-250 213;0,002266;21,89355
KSB  32-250 213;0,002267;21,89318
KSB  32-250 213;0,002268;21,89281
KSB  32-250 213;0,002269;21,89244
KSB  32-250 213;0,002270;21,89207
KSB  32-250 213;0,002271;21,8917
KSB  32-250 213;0,002272;21,89133
KSB  32-250 213;0,002273;21,89095
KSB  32-250 213;0,002274;21,89058
KSB  32-250 213;0,002275;21,89021
KSB  32-250 213;0,002276;21,88983
KSB  32-250 213;0,002277;21,88946
KSB  32-250 213;0,002278;21,88909
KSB  32-250 213;0,002279;21,88871
KSB  32-250 213;0,002280;21,88833
KSB  32-250 213;0,002281;21,88796
KSB  32-250 213;0,002282;21,88758
KSB  32-250 213;0,002283;21,8872
KSB  32-250 213;0,002284;21,88682
KSB  32-250 213;0,002285;21,88645
KSB  32-250 213;0,002286;21,88607
KSB  32-250 213;0,002287;21,88569
KSB  32-250 213;0,002288;21,88531
KSB  32-250 213;0,002289;21,88492
KSB  32-250 213;0,002290;21,88454
KSB  32-250 213;0,002291;21,88416
KSB  32-250 213;0,002292;21,88378
KSB  32-250 213;0,002293;21,8834
KSB  32-250 213;0,002294;21,88301
KSB  32-250 213;0,002295;21,88263
KSB  32-250 213;0,002296;21,88224
KSB  32-250 213;0,002297;21,88186
KSB  32-250 213;0,002298;21,88147
KSB  32-250 213;0,002299;21,88108
KSB  32-250 213;0,002300;21,8807
KSB  32-250 213;0,002301;21,88031
KSB  32-250 213;0,002302;21,87992
KSB  32-250 213;0,002303;21,87953
KSB  32-250 213;0,002304;21,87914
KSB  32-250 213;0,002305;21,87875
KSB  32-250 213;0,002306;21,87836
KSB  32-250 213;0,002307;21,87797
KSB  32-250 213;0,002308;21,87758
KSB  32-250 213;0,002309;21,87719
KSB  32-250 213;0,002310;21,8768
KSB  32-250 213;0,002311;21,8764
KSB  32-250 213;0,002312;21,87601
KSB  32-250 213;0,002313;21,87561
KSB  32-250 213;0,002314;21,87522
KSB  32-250 213;0,002315;21,87482
KSB  32-250 213;0,002316;21,87443
KSB  32-250 213;0,002317;21,87403
KSB  32-250 213;0,002318;21,87363
KSB  32-250 213;0,002319;21,87324
KSB  32-250 213;0,002320;21,87284
KSB  32-250 213;0,002321;21,87244
KSB  32-250 213;0,002322;21,87204
KSB  32-250 213;0,002323;21,87164
KSB  32-250 213;0,002324;21,87124
KSB  32-250 213;0,002325;21,87084
KSB  32-250 213;0,002326;21,87044
KSB  32-250 213;0,002327;21,87003
KSB  32-250 213;0,002328;21,86963
KSB  32-250 213;0,002329;21,86923
KSB  32-250 213;0,002330;21,86882
KSB  32-250 213;0,002331;21,86842
KSB  32-250 213;0,002332;21,86801
KSB  32-250 213;0,002333;21,86761
KSB  32-250 213;0,002334;21,8672
KSB  32-250 213;0,002335;21,86679
KSB  32-250 213;0,002336;21,86639
KSB  32-250 213;0,002337;21,86598
KSB  32-250 213;0,002338;21,86557
KSB  32-250 213;0,002339;21,86516
KSB  32-250 213;0,002340;21,86475
KSB  32-250 213;0,002341;21,86434
KSB  32-250 213;0,002342;21,86393
KSB  32-250 213;0,002343;21,86352
KSB  32-250 213;0,002344;21,8631
KSB  32-250 213;0,002345;21,86269
KSB  32-250 213;0,002346;21,86228
KSB  32-250 213;0,002347;21,86186
KSB  32-250 213;0,002348;21,86145
KSB  32-250 213;0,002349;21,86103
KSB  32-250 213;0,002350;21,86062
KSB  32-250 213;0,002351;21,8602
KSB  32-250 213;0,002352;21,85979
KSB  32-250 213;0,002353;21,85937
KSB  32-250 213;0,002354;21,85895
KSB  32-250 213;0,002355;21,85853
KSB  32-250 213;0,002356;21,85811
KSB  32-250 213;0,002357;21,85769
KSB  32-250 213;0,002358;21,85727
KSB  32-250 213;0,002359;21,85685
KSB  32-250 213;0,002360;21,85643
KSB  32-250 213;0,002361;21,85601
KSB  32-250 213;0,002362;21,85558
KSB  32-250 213;0,002363;21,85516
KSB  32-250 213;0,002364;21,85474
KSB  32-250 213;0,002365;21,85431
KSB  32-250 213;0,002366;21,85389
KSB  32-250 213;0,002367;21,85346
KSB  32-250 213;0,002368;21,85303
KSB  32-250 213;0,002369;21,85261
KSB  32-250 213;0,002370;21,85218
KSB  32-250 213;0,002371;21,85175
KSB  32-250 213;0,002372;21,85132
KSB  32-250 213;0,002373;21,85089
KSB  32-250 213;0,002374;21,85046
KSB  32-250 213;0,002375;21,85003
KSB  32-250 213;0,002376;21,8496
KSB  32-250 213;0,002377;21,84917
KSB  32-250 213;0,002378;21,84874
KSB  32-250 213;0,002379;21,8483
KSB  32-250 213;0,002380;21,84787
KSB  32-250 213;0,002381;21,84743
KSB  32-250 213;0,002382;21,847
KSB  32-250 213;0,002383;21,84656
KSB  32-250 213;0,002384;21,84613
KSB  32-250 213;0,002385;21,84569
KSB  32-250 213;0,002386;21,84525
KSB  32-250 213;0,002387;21,84482
KSB  32-250 213;0,002388;21,84438
KSB  32-250 213;0,002389;21,84394
KSB  32-250 213;0,002390;21,8435
KSB  32-250 213;0,002391;21,84306
KSB  32-250 213;0,002392;21,84262
KSB  32-250 213;0,002393;21,84218
KSB  32-250 213;0,002394;21,84173
KSB  32-250 213;0,002395;21,84129
KSB  32-250 213;0,002396;21,84085
KSB  32-250 213;0,002397;21,8404
KSB  32-250 213;0,002398;21,83996
KSB  32-250 213;0,002399;21,83951
KSB  32-250 213;0,002400;21,83907
KSB  32-250 213;0,002401;21,83862
KSB  32-250 213;0,002402;21,83817
KSB  32-250 213;0,002403;21,83773
KSB  32-250 213;0,002404;21,83728
KSB  32-250 213;0,002405;21,83683
KSB  32-250 213;0,002406;21,83638
KSB  32-250 213;0,002407;21,83593
KSB  32-250 213;0,002408;21,83548
KSB  32-250 213;0,002409;21,83503
KSB  32-250 213;0,002410;21,83457
KSB  32-250 213;0,002411;21,83412
KSB  32-250 213;0,002412;21,83367
KSB  32-250 213;0,002413;21,83321
KSB  32-250 213;0,002414;21,83276
KSB  32-250 213;0,002415;21,8323
KSB  32-250 213;0,002416;21,83185
KSB  32-250 213;0,002417;21,83139
KSB  32-250 213;0,002418;21,83093
KSB  32-250 213;0,002419;21,83048
KSB  32-250 213;0,002420;21,83002
KSB  32-250 213;0,002421;21,82956
KSB  32-250 213;0,002422;21,8291
KSB  32-250 213;0,002423;21,82864
KSB  32-250 213;0,002424;21,82818
KSB  32-250 213;0,002425;21,82772
KSB  32-250 213;0,002426;21,82725
KSB  32-250 213;0,002427;21,82679
KSB  32-250 213;0,002428;21,82633
KSB  32-250 213;0,002429;21,82586
KSB  32-250 213;0,002430;21,8254
KSB  32-250 213;0,002431;21,82493
KSB  32-250 213;0,002432;21,82447
KSB  32-250 213;0,002433;21,824
KSB  32-250 213;0,002434;21,82353
KSB  32-250 213;0,002435;21,82307
KSB  32-250 213;0,002436;21,8226
KSB  32-250 213;0,002437;21,82213
KSB  32-250 213;0,002438;21,82166
KSB  32-250 213;0,002439;21,82119
KSB  32-250 213;0,002440;21,82072
KSB  32-250 213;0,002441;21,82025
KSB  32-250 213;0,002442;21,81977
KSB  32-250 213;0,002443;21,8193
KSB  32-250 213;0,002444;21,81883
KSB  32-250 213;0,002445;21,81835
KSB  32-250 213;0,002446;21,81788
KSB  32-250 213;0,002447;21,8174
KSB  32-250 213;0,002448;21,81693
KSB  32-250 213;0,002449;21,81645
KSB  32-250 213;0,002450;21,81597
KSB  32-250 213;0,002451;21,81549
KSB  32-250 213;0,002452;21,81501
KSB  32-250 213;0,002453;21,81453
KSB  32-250 213;0,002454;21,81405
KSB  32-250 213;0,002455;21,81357
KSB  32-250 213;0,002456;21,81309
KSB  32-250 213;0,002457;21,81261
KSB  32-250 213;0,002458;21,81213
KSB  32-250 213;0,002459;21,81164
KSB  32-250 213;0,002460;21,81116
KSB  32-250 213;0,002461;21,81068
KSB  32-250 213;0,002462;21,81019
KSB  32-250 213;0,002463;21,8097
KSB  32-250 213;0,002464;21,80922
KSB  32-250 213;0,002465;21,80873
KSB  32-250 213;0,002466;21,80824
KSB  32-250 213;0,002467;21,80775
KSB  32-250 213;0,002468;21,80726
KSB  32-250 213;0,002469;21,80677
KSB  32-250 213;0,002470;21,80628
KSB  32-250 213;0,002471;21,80579
KSB  32-250 213;0,002472;21,8053
KSB  32-250 213;0,002473;21,80481
KSB  32-250 213;0,002474;21,80431
KSB  32-250 213;0,002475;21,80382
KSB  32-250 213;0,002476;21,80333
KSB  32-250 213;0,002477;21,80283
KSB  32-250 213;0,002478;21,80234
KSB  32-250 213;0,002479;21,80184
KSB  32-250 213;0,002480;21,80134
KSB  32-250 213;0,002481;21,80084
KSB  32-250 213;0,002482;21,80035
KSB  32-250 213;0,002483;21,79985
KSB  32-250 213;0,002484;21,79935
KSB  32-250 213;0,002485;21,79885
KSB  32-250 213;0,002486;21,79834
KSB  32-250 213;0,002487;21,79784
KSB  32-250 213;0,002488;21,79734
KSB  32-250 213;0,002489;21,79684
KSB  32-250 213;0,002490;21,79633
KSB  32-250 213;0,002491;21,79583
KSB  32-250 213;0,002492;21,79532
KSB  32-250 213;0,002493;21,79482
KSB  32-250 213;0,002494;21,79431
KSB  32-250 213;0,002495;21,7938
KSB  32-250 213;0,002496;21,7933
KSB  32-250 213;0,002497;21,79279
KSB  32-250 213;0,002498;21,79228
KSB  32-250 213;0,002499;21,79177
KSB  32-250 213;0,002500;21,79126
KSB  32-250 213;0,002501;21,79075
KSB  32-250 213;0,002502;21,79023
KSB  32-250 213;0,002503;21,78972
KSB  32-250 213;0,002504;21,78921
KSB  32-250 213;0,002505;21,78869
KSB  32-250 213;0,002506;21,78818
KSB  32-250 213;0,002507;21,78766
KSB  32-250 213;0,002508;21,78715
KSB  32-250 213;0,002509;21,78663
KSB  32-250 213;0,002510;21,78611
KSB  32-250 213;0,002511;21,7856
KSB  32-250 213;0,002512;21,78508
KSB  32-250 213;0,002513;21,78456
KSB  32-250 213;0,002514;21,78404
KSB  32-250 213;0,002515;21,78352
KSB  32-250 213;0,002516;21,78299
KSB  32-250 213;0,002517;21,78247
KSB  32-250 213;0,002518;21,78195
KSB  32-250 213;0,002519;21,78143
KSB  32-250 213;0,002520;21,7809
KSB  32-250 213;0,002521;21,78038
KSB  32-250 213;0,002522;21,77985
KSB  32-250 213;0,002523;21,77932
KSB  32-250 213;0,002524;21,7788
KSB  32-250 213;0,002525;21,77827
KSB  32-250 213;0,002526;21,77774
KSB  32-250 213;0,002527;21,77721
KSB  32-250 213;0,002528;21,77668
KSB  32-250 213;0,002529;21,77615
KSB  32-250 213;0,002530;21,77562
KSB  32-250 213;0,002531;21,77509
KSB  32-250 213;0,002532;21,77456
KSB  32-250 213;0,002533;21,77402
KSB  32-250 213;0,002534;21,77349
KSB  32-250 213;0,002535;21,77296
KSB  32-250 213;0,002536;21,77242
KSB  32-250 213;0,002537;21,77188
KSB  32-250 213;0,002538;21,77135
KSB  32-250 213;0,002539;21,77081
KSB  32-250 213;0,002540;21,77027
KSB  32-250 213;0,002541;21,76973
KSB  32-250 213;0,002542;21,76919
KSB  32-250 213;0,002543;21,76865
KSB  32-250 213;0,002544;21,76811
KSB  32-250 213;0,002545;21,76757
KSB  32-250 213;0,002546;21,76703
KSB  32-250 213;0,002547;21,76648
KSB  32-250 213;0,002548;21,76594
KSB  32-250 213;0,002549;21,7654
KSB  32-250 213;0,002550;21,76485
KSB  32-250 213;0,002551;21,76431
KSB  32-250 213;0,002552;21,76376
KSB  32-250 213;0,002553;21,76321
KSB  32-250 213;0,002554;21,76266
KSB  32-250 213;0,002555;21,76212
KSB  32-250 213;0,002556;21,76157
KSB  32-250 213;0,002557;21,76102
KSB  32-250 213;0,002558;21,76046
KSB  32-250 213;0,002559;21,75991
KSB  32-250 213;0,002560;21,75936
KSB  32-250 213;0,002561;21,75881
KSB  32-250 213;0,002562;21,75825
KSB  32-250 213;0,002563;21,7577
KSB  32-250 213;0,002564;21,75715
KSB  32-250 213;0,002565;21,75659
KSB  32-250 213;0,002566;21,75603
KSB  32-250 213;0,002567;21,75548
KSB  32-250 213;0,002568;21,75492
KSB  32-250 213;0,002569;21,75436
KSB  32-250 213;0,002570;21,7538
KSB  32-250 213;0,002571;21,75324
KSB  32-250 213;0,002572;21,75268
KSB  32-250 213;0,002573;21,75212
KSB  32-250 213;0,002574;21,75155
KSB  32-250 213;0,002575;21,75099
KSB  32-250 213;0,002576;21,75043
KSB  32-250 213;0,002577;21,74986
KSB  32-250 213;0,002578;21,7493
KSB  32-250 213;0,002579;21,74873
KSB  32-250 213;0,002580;21,74817
KSB  32-250 213;0,002581;21,7476
KSB  32-250 213;0,002582;21,74703
KSB  32-250 213;0,002583;21,74646
KSB  32-250 213;0,002584;21,74589
KSB  32-250 213;0,002585;21,74532
KSB  32-250 213;0,002586;21,74475
KSB  32-250 213;0,002587;21,74418
KSB  32-250 213;0,002588;21,74361
KSB  32-250 213;0,002589;21,74303
KSB  32-250 213;0,002590;21,74246
KSB  32-250 213;0,002591;21,74189
KSB  32-250 213;0,002592;21,74131
KSB  32-250 213;0,002593;21,74073
KSB  32-250 213;0,002594;21,74016
KSB  32-250 213;0,002595;21,73958
KSB  32-250 213;0,002596;21,739
KSB  32-250 213;0,002597;21,73842
KSB  32-250 213;0,002598;21,73784
KSB  32-250 213;0,002599;21,73726
KSB  32-250 213;0,002600;21,73668
KSB  32-250 213;0,002601;21,7361
KSB  32-250 213;0,002602;21,73552
KSB  32-250 213;0,002603;21,73493
KSB  32-250 213;0,002604;21,73435
KSB  32-250 213;0,002605;21,73377
KSB  32-250 213;0,002606;21,73318
KSB  32-250 213;0,002607;21,73259
KSB  32-250 213;0,002608;21,73201
KSB  32-250 213;0,002609;21,73142
KSB  32-250 213;0,002610;21,73083
KSB  32-250 213;0,002611;21,73024
KSB  32-250 213;0,002612;21,72965
KSB  32-250 213;0,002613;21,72906
KSB  32-250 213;0,002614;21,72847
KSB  32-250 213;0,002615;21,72788
KSB  32-250 213;0,002616;21,72728
KSB  32-250 213;0,002617;21,72669
KSB  32-250 213;0,002618;21,72609
KSB  32-250 213;0,002619;21,7255
KSB  32-250 213;0,002620;21,7249
KSB  32-250 213;0,002621;21,72431
KSB  32-250 213;0,002622;21,72371
KSB  32-250 213;0,002623;21,72311
KSB  32-250 213;0,002624;21,72251
KSB  32-250 213;0,002625;21,72191
KSB  32-250 213;0,002626;21,72131
KSB  32-250 213;0,002627;21,72071
KSB  32-250 213;0,002628;21,72011
KSB  32-250 213;0,002629;21,71951
KSB  32-250 213;0,002630;21,7189
KSB  32-250 213;0,002631;21,7183
KSB  32-250 213;0,002632;21,71769
KSB  32-250 213;0,002633;21,71709
KSB  32-250 213;0,002634;21,71648
KSB  32-250 213;0,002635;21,71587
KSB  32-250 213;0,002636;21,71527
KSB  32-250 213;0,002637;21,71466
KSB  32-250 213;0,002638;21,71405
KSB  32-250 213;0,002639;21,71344
KSB  32-250 213;0,002640;21,71283
KSB  32-250 213;0,002641;21,71222
KSB  32-250 213;0,002642;21,7116
KSB  32-250 213;0,002643;21,71099
KSB  32-250 213;0,002644;21,71038
KSB  32-250 213;0,002645;21,70976
KSB  32-250 213;0,002646;21,70914
KSB  32-250 213;0,002647;21,70853
KSB  32-250 213;0,002648;21,70791
KSB  32-250 213;0,002649;21,70729
KSB  32-250 213;0,002650;21,70668
KSB  32-250 213;0,002651;21,70606
KSB  32-250 213;0,002652;21,70544
KSB  32-250 213;0,002653;21,70481
KSB  32-250 213;0,002654;21,70419
KSB  32-250 213;0,002655;21,70357
KSB  32-250 213;0,002656;21,70295
KSB  32-250 213;0,002657;21,70232
KSB  32-250 213;0,002658;21,7017
KSB  32-250 213;0,002659;21,70107
KSB  32-250 213;0,002660;21,70045
KSB  32-250 213;0,002661;21,69982
KSB  32-250 213;0,002662;21,69919
KSB  32-250 213;0,002663;21,69856
KSB  32-250 213;0,002664;21,69793
KSB  32-250 213;0,002665;21,6973
KSB  32-250 213;0,002666;21,69667
KSB  32-250 213;0,002667;21,69604
KSB  32-250 213;0,002668;21,69541
KSB  32-250 213;0,002669;21,69478
KSB  32-250 213;0,002670;21,69414
KSB  32-250 213;0,002671;21,69351
KSB  32-250 213;0,002672;21,69287
KSB  32-250 213;0,002673;21,69223
KSB  32-250 213;0,002674;21,6916
KSB  32-250 213;0,002675;21,69096
KSB  32-250 213;0,002676;21,69032
KSB  32-250 213;0,002677;21,68968
KSB  32-250 213;0,002678;21,68904
KSB  32-250 213;0,002679;21,6884
KSB  32-250 213;0,002680;21,68776
KSB  32-250 213;0,002681;21,68712
KSB  32-250 213;0,002682;21,68647
KSB  32-250 213;0,002683;21,68583
KSB  32-250 213;0,002684;21,68518
KSB  32-250 213;0,002685;21,68454
KSB  32-250 213;0,002686;21,68389
KSB  32-250 213;0,002687;21,68324
KSB  32-250 213;0,002688;21,6826
KSB  32-250 213;0,002689;21,68195
KSB  32-250 213;0,002690;21,6813
KSB  32-250 213;0,002691;21,68065
KSB  32-250 213;0,002692;21,68
KSB  32-250 213;0,002693;21,67934
KSB  32-250 213;0,002694;21,67869
KSB  32-250 213;0,002695;21,67804
KSB  32-250 213;0,002696;21,67738
KSB  32-250 213;0,002697;21,67673
KSB  32-250 213;0,002698;21,67607
KSB  32-250 213;0,002699;21,67542
KSB  32-250 213;0,002700;21,67476
KSB  32-250 213;0,002701;21,6741
KSB  32-250 213;0,002702;21,67344
KSB  32-250 213;0,002703;21,67278
KSB  32-250 213;0,002704;21,67212
KSB  32-250 213;0,002705;21,67146
KSB  32-250 213;0,002706;21,6708
KSB  32-250 213;0,002707;21,67013
KSB  32-250 213;0,002708;21,66947
KSB  32-250 213;0,002709;21,6688
KSB  32-250 213;0,002710;21,66814
KSB  32-250 213;0,002711;21,66747
KSB  32-250 213;0,002712;21,66681
KSB  32-250 213;0,002713;21,66614
KSB  32-250 213;0,002714;21,66547
KSB  32-250 213;0,002715;21,6648
KSB  32-250 213;0,002716;21,66413
KSB  32-250 213;0,002717;21,66346
KSB  32-250 213;0,002718;21,66279
KSB  32-250 213;0,002719;21,66211
KSB  32-250 213;0,002720;21,66144
KSB  32-250 213;0,002721;21,66077
KSB  32-250 213;0,002722;21,66009
KSB  32-250 213;0,002723;21,65941
KSB  32-250 213;0,002724;21,65874
KSB  32-250 213;0,002725;21,65806
KSB  32-250 213;0,002726;21,65738
KSB  32-250 213;0,002727;21,6567
KSB  32-250 213;0,002728;21,65602
KSB  32-250 213;0,002729;21,65534
KSB  32-250 213;0,002730;21,65466
KSB  32-250 213;0,002731;21,65398
KSB  32-250 213;0,002732;21,65329
KSB  32-250 213;0,002733;21,65261
KSB  32-250 213;0,002734;21,65193
KSB  32-250 213;0,002735;21,65124
KSB  32-250 213;0,002736;21,65055
KSB  32-250 213;0,002737;21,64987
KSB  32-250 213;0,002738;21,64918
KSB  32-250 213;0,002739;21,64849
KSB  32-250 213;0,002740;21,6478
KSB  32-250 213;0,002741;21,64711
KSB  32-250 213;0,002742;21,64642
KSB  32-250 213;0,002743;21,64573
KSB  32-250 213;0,002744;21,64503
KSB  32-250 213;0,002745;21,64434
KSB  32-250 213;0,002746;21,64364
KSB  32-250 213;0,002747;21,64295
KSB  32-250 213;0,002748;21,64225
KSB  32-250 213;0,002749;21,64156
KSB  32-250 213;0,002750;21,64086
KSB  32-250 213;0,002751;21,64016
